"Escape.ID","Operator.at.Time.of.Escape","Escape.Water.Type","Escape.Start.Date","Escape.Start.Time","Escape.End.Time","Escape.Grid.Reference","Escaped.Species","Stage","Age","Average.Weight","Initial.Date.of.Escape","Initial.Number.Escaped","Initial.Escape.Reason","Final.Date.of.Escape","Final.Number.Escaped","Final.Number.Recovered","Final.Escape.Reason","Marine.Scotland.Site.ID","Date.Registered","Site.Name","National.Grid.Reference","Local.Authority","Producing.in.Last.3.Years","Site.Address.1","Site.Address.2","Site.Address.3","Site.Post.Code","Site.Contact.Number","Aquaculture.Type","Water.Type","Health.Surveillance","Easting","Northing","MS.Management.Area","Region","Operator","Species"
"2000397","hjaltland seafarms ltd","s","23-sep-13",NA,"25-sep-13","hu374378","atlantic salmon","grower fish (salmon only)","17","3.3kg","26-sep-13","0","hole in net - hol","07-oct-13","0","0","hole in net - hol","fs0447","05-sep-91","papa","hu372376","shetland","no","gremista","lerwick","shetland","ze1 0px","01595 741817","fish","seawater","high","437200","1137600","3a - sw shetland mainland","shetland","grieg seafood shetland ltd","atlantic salmon, lumpsucker"
"2000198","lighthouse caledonia ltd","s","11-jul-08",NA,"11-jul-08","nm777146","atlantic salmon","grower fish (salmon only)","30 months","4.5 kg","25-jul-08","5500","hole in net - hol","28-jul-08","5500","0","hole in net - hol","fs0464","01-sep-85","ardmaddy","nm774136","argyll and bute","no","n/a",NA,NA,NA,NA,"fish","seawater","medium","177400","713600","16d - seil sound to loch craignish","strathclyde","mowi scotland ltd","lumpsucker, atlantic salmon, wrasse"
"2000455","marine harvest (scotland) ltd","s","01-jul-17","11:00","01-jul-17","ng803096","atlantic salmon","grower fish (salmon only)","11 months","2.8kg","03-jul-17","7","chafe/ snag - cha","08-aug-17","4","3","chafe/ snag - cha","fs0605","13-nov-90","creag an t'sagairt (loch hourn)","ng803096","highland","yes","arnisdale","glenelg","ross-shire","iv40 8jh","01599 522254","fish","seawater","low","180300","809600","14b - hourn","highland","mowi scotland ltd","atlantic salmon, lumpsucker, wrasse"
"2000484","grieg seafood shetland ltd","s","04-jan-19","14:00","04-jan-19","ng227523","atlantic salmon","grower fish (salmon only)","17 s0's","3.2","04-mar-19","0","predator - prd","28-oct-19","0","n/a","hole in net - hol","fs1287","28-may-14","corlarach","ng227523","highland","yes","dunvegan pier","dunvegan","skye","iv55 8wf","01470 521465","fish","seawater","medium","122700","852300","12b - dunvegan","highland","grieg seafood shetland ltd","wrasse, atlantic salmon, lumpsucker"
"2000522","kames fish farming ltd","s","23-oct-20","10:00am","23-oct-20","nm756075","atlantic salmon","grower fish (salmon only)","6 months","1.626","26-oct-20","0","hole in net - hol","09-nov-20","0","0","hole in net - hol","fs1290","17-sep-14","shuna sw (rubh'an trilleachain)","nm756075","argyll and bute","yes","craobh haven","loch melfort","argyll","pa31 8ua","01852 500588","fish","seawater","medium","175600","707500","16d - seil sound to loch craignish","strathclyde","kames fish farming ltd","atlantic salmon, lumpsucker, wrasse"
"2000215","mainstream scotland ltd","s","21-dec-08",NA,"21-dec-08",NA,"atlantic salmon","grower fish (salmon only)","20 months","5.2 kg","23-dec-08","0","no actual escape of fish - nes","23-dec-08","0","0","no actual escape of fish - nes","fs0656","10-sep-91","djubawick","hu557933","shetland","yes","yell shorebase","mid yell","shetland","ze2 9bn","01856 876101","fish","seawater","low","455700","1193300","1b - s unst, e yell, fetlar","shetland","cooke aquaculture scotland ltd","atlantic salmon, lumpsucker"
"2000223","dawnfresh farming ltd","f","20-apr-09",NA,"20-apr-09","nh897117","rainbow trout","fish weighing more than 5 grams","12 months","150 g","07-may-09","2500","screen failure - scr","18-jun-09","2500",NA,"screen failure - scr","fs0007","01-apr-92","rothiemurchus ponds","nh899116","highland","no","rothiemurchus estate","aviemore","inverness-shire","ph22 1qh","01479 812345","fish","freshwater","medium","289900","811600","not in a management area","highland","rothiemurchus estate","brown trout and sea trout, rainbow trout"
"2000413","marine harvest (scotland) ltd","s","08-nov-14","10:10","08-nov-14","ng340540","atlantic salmon","grower fish (salmon only)","11 month","1kg","08-nov-14","1","human error - hum","08-nov-14","1","0","human error - hum","fs0015","24-nov-88","loch greshornish","ng351555","highland","yes","greshornish","edinbane","isle of skye","iv51 9pn","01470 582344","fish","seawater","medium","135100","855500","12a - snizort","highland","mowi scotland ltd","lumpsucker, atlantic salmon, wrasse"
"2000364","marine harvest (scotland) ltd","s","15-jun-00",NA,NA,NA,"atlantic salmon","grower fish (salmon only)","1999 s1","3.4 kg","15-jun-00","5776","predator - prd","15-jun-00","5776",NA,"predator - prd","fs0016","30-aug-91","loch alsh (sron)","ng785255","highland","yes","railway pier","kyle","ross-shire","iv40 8at","01599 534640","fish","seawater","high","178500","825500","14a - carron, kishorn, alsh, duich","highland","mowi scotland ltd","atlantic salmon, lumpsucker, wrasse"
"2000463","marine harvest (scotland) ltd","s","23-nov-17","10:45",NA,"ng785255","atlantic salmon","grower fish (salmon only)","24 months","4.7kg","23-nov-17","unknown","equipment damage - eqd","21-dec-17","1558","0","human error - hum","fs0016","30-aug-91","loch alsh (sron)","ng785255","highland","yes","railway pier","kyle","ross-shire","iv40 8at","01599 534640","fish","seawater","high","178500","825500","14a - carron, kishorn, alsh, duich","highland","mowi scotland ltd","wrasse, lumpsucker, atlantic salmon"
"2000513","the scottish salmon company","s","14-mar-20","unknown","14-mar-20","nb177372","atlantic salmon","grower fish (salmon only)","12 months ","2.3 kg","20-mar-20","0","predator - prd","25-mar-20","0","none","predator - prd","fs0752","07-oct-92","taranaish","nb177372","western isles","yes","breasclete pier","breasclete","isle of lewis","hs2 9ed","01546 602172","fish","seawater","medium","117700","937200","6a - loch roag","western isles","the scottish salmon company","lumpsucker, wrasse, atlantic salmon"
"2000239","lighthouse caledonia ltd","s","27-jul-09",NA,"28-jul-09","nb177372","atlantic salmon","grower fish (salmon only)","15 months","300 g","28-jul-09","0","no actual escape of fish - nes","30-jul-09","0","0","no actual escape of fish - nes","fs0752","07-oct-92","taranaish","nb177372","western isles","yes","breasclete pier","breasclete","isle of lewis","hs2 9ed","01546 602172","fish","seawater","medium","117700","937200","6a - loch roag","western isles","the scottish salmon company","atlantic salmon, lumpsucker, wrasse"
"2000075","lakeland marine farm ltd","f","20-dec-04",NA,"21-dec-04","nm843012","atlantic salmon","grower fish (salmon only)","36 months","10 kg","01-jan-05","1","predator - prd","01-jan-05","1","1","predator - prd","fs0757","01-jun-93","carnassarie hatchery","nm843012","argyll and bute","no","n/a",NA,NA,NA,NA,"fish","freshwater","low","184300","701200","not in a management area","strathclyde","mowi scotland ltd","atlantic salmon"
"2000354","orkney sea farms ltd","s","30-mar-02",NA,NA,NA,"atlantic salmon","grower fish (salmon only)","2000 & 200","1 - 2.3 kg",NA,"20000","equipment damage - eqd",NA,"20000",NA,"equipment damage - eqd","fs0813","15-jan-99","puldrite","hy425185","orkney","yes","orkney regional office","scapa","orkney","kw15 1sd","01856 898033","fish","seawater","medium","342500","1018500","8b - central orkney","orkney","scottish sea farms ltd","atlantic salmon"
"2000078","stolt sea farms ltd.","f","11-jan-05","17:00","12-jan-05","nb338234","atlantic salmon","grower fish (salmon only)","50g","9 months","14-jan-05","194,000","weather - wth","11-feb-05","194,000","27,453","weather - wth","fs0862","06-oct-95","loch grey (loch an eilean liath)","nb341235","western isles","no","seafield","isle of scalpay","western isles","hs4 3xz","01859 540250","fish","freshwater","low","134100","923500","not in a management area","western isles","meavag fish farming","rainbow trout"
"2000339","finfish ltd","s","29-jan-00",NA,NA,NA,"atlantic salmon","grower fish (salmon only)","1999 s1","2.3 kg",NA,"23000","weather - wth",NA,"230000",NA,"weather - wth","fs0883","01-oct-96","ghlas mhor","nc063162","highland","no","n/a",NA,NA,NA,NA,"fish","seawater","low","206300","916200",NA,"highland","finfish ltd","atlantic salmon"
"2000322","migdale smolts ltd","f","01-apr-01",NA,NA,NA,"atlantic salmon","salmon fresh water stages","2001 s1","100 g",NA,"20000","human error - hum",NA,"20000",NA,"human error - hum","fs0890","01-nov-96","jubilee loch shin","nc394242","highland","yes","loch shin","overscaig jubilee plantation","by lairg, sutherland","iv27 4ny","01863 766170","fish","freshwater","medium","239400","924200","not in a management area","highland","migdale smolts ltd","atlantic salmon"
"2000147","pan fish scotland ltd","s","20-feb-07","07:00","20-feb-07","nr925682","atlantic salmon","grower fish (salmon only)","11 months","2.4 kg","20-feb-07","not known","no actual escape of fish - nes","21-mar-07","0","n/a","no actual escape of fish - nes","fs0894","02-apr-97","rubha stillaig","nr925682","argyll and bute","yes","portavadie fish farm","millhouse tighnabruaich","argyll","pa21 2da","01546 602172","fish","seawater","medium","192500","668200","19a - fyne","strathclyde","the scottish salmon company","lumpsucker, wrasse, atlantic salmon"
"2000049","fjord seafood scotland farming ltd","s","13-sep-06","14:30",NA,"nb137355","atlantic salmon","grower fish (salmon only)","5 months","350 g","13-sep-06","<100","hole in net - hol","09-oct-06","100","0","predator - prd","fs0927","20-oct-98","kyles of vuia","nb137355","western isles","yes","miavaig pier","uig","isle of lewis","hs2 9hw","01546 602172","fish","seawater","medium","113700","935500","6a - loch roag","western isles","the scottish salmon company","lumpsucker, atlantic salmon, wrasse"
"2000097","ardvar salmon","s","06-oct-03",NA,"10-oct-03","nc085337","atlantic salmon","grower fish (salmon only)","34 months","4.5 kg","14-oct-03","100-200","weather - wth","14-oct-03","100-200","0","weather - wth","fs0933","30-oct-97","clashnessie bay","nc083336","highland","yes","badcall salmon house","scourie, lairg","sutherland","iv27 4th","01971 502451","fish","seawater","medium","208300","933600","9c - badcall, chairn bhain, eddrachillis","highland","loch duart ltd","atlantic salmon, lumpsucker, wrasse"
"2000216","loch duart ltd","s","29-dec-08",NA,"29-dec-08",NA,"atlantic salmon","grower fish (salmon only)","35 months","5 kg","29-dec-08","6560","hole in net - hol","05-jan-09","6560","0","predator - prd","fs0933","30-oct-97","clashnessie bay","nc083336","highland","yes","badcall salmon house","scourie, lairg","sutherland","iv27 4th","01971 502451","fish","seawater","medium","208300","933600","9c - badcall, chairn bhain, eddrachillis","highland","loch duart ltd","atlantic salmon, lumpsucker, wrasse"
"2000492","dawnfresh farming ltd","s","14-jun-19",NA,"15-jun-19","nn026331","rainbow trout","fish weighing more than 5 grams","3 months @","1 kg","14-jun-19","tbc","hole in net - hol","28-jun-19","33,072","unknown","hole in net - hol","fs1067","09-sep-03","inverawe (east) etive 2","nn026331","argyll and bute","no","loch etive trout farm","inverawe","taynuilt","pa35 1hu","01866 822549","fish","seawater","high","202600","733100","15b - linnhe, firth of lorne, sound of mull and loch sunart","strathclyde","dawnfresh farming ltd","rainbow trout"
"2000470","grieg seafood shetland ltd","s","12-mar-18","08:00","12-mar-18","hu481721","atlantic salmon","grower fish (salmon only)","26 months","2-4kg","12-mar-18","0","predator - prd","06-apr-18","0","0","predator - prd","fs1076","12-mar-04","setterness north (bomlo)","hu479714","shetland","yes","gremista","lerwick","shetland","ze1 0px","01595 741817","fish","seawater","medium","447900","1171400","2c - ne shetland mainland","shetland","grieg seafood shetland ltd","atlantic salmon, lumpsucker"
"2000028","marine harvest (scotland) ltd","s","16-mar-06","12:30",NA,"nf976737","atlantic salmon","grower fish (salmon only)","16 months","3 kg","17-mar-06","unknown","hole in net - hol","19-may-06","223","0","predator - prd","fs1083","08-sep-04","groatay","nf977739","western isles","yes","hoebeg cheesebay","loch maddy","north uist","hs6 5at","01876 500816","fish","seawater","medium","97700","873900","5c - e north uist","western isles","mowi scotland ltd","wrasse, lumpsucker, atlantic salmon"
"2000520","scottish sea farms ltd","s","30-sep-20",NA,"30-sep-20",NA,"atlantic salmon","fish weighing more than 5 grams","7 months","2kg","05-oct-20","0","inappropriate equipment - eqi","07-oct-20","0","n/a","inappropriate equipment - eqi","fs1093","18-apr-06","teisti geo","hu385294","shetland","yes","north house","taing burra isle","shetland","n/a","01595 881002","fish","seawater","medium","438500","1129400","3a - sw shetland mainland","shetland","scottish sea farms ltd","wrasse, lumpsucker, atlantic salmon"
"2000504","the scottish salmon company","s","23-dec-19","not pro","06-jan-20","nb137355","atlantic salmon","grower fish (salmon only)","12 months","3.2","07-jan-20","0","no actual escape of fish - nes","04-feb-20","0","0","predator - prd","fs1103","07-mar-07","vuia mor","nb126343","western isles","yes","miavaig pier","uig","isle of lewis","hs2 9hw","01546 602172","fish","seawater","medium","112600","934300","6a - loch roag","western isles","the scottish salmon company","lumpsucker, atlantic salmon, wrasse"
"2000417","dawnfresh farming ltd","s","03-apr-15","13","03-apr-15","nm991340","rainbow trout","fish weighing more than 5 grams","15 months","4.3 kg","03-apr-15","none suspected","hole in net - hol","11-may-15","2091","0","hole in net - hol","fs1112","27-jun-08","etive 4","nm991340","argyll and bute","yes","loch etive trout farm","inverawe","taynuilt","pa35 1hu","01866 822549","fish","seawater","medium","199100","734000","15b - linnhe, firth of lorne, sound of mull and loch sunart","strathclyde","dawnfresh farming ltd","rainbow trout"
"2000209","dawnfresh farming ltd","s","25-oct-08","1700","26-oct-08","nm990340","rainbow trout","fish weighing more than 5 grams","16 months","1.5 kg","29-oct-08","0","no actual escape of fish - nes","14-nov-08","0","0","no actual escape of fish - nes","fs1112","27-jun-08","etive 4","nm991340","argyll and bute","yes","loch etive trout farm","inverawe","taynuilt","pa35 1hu","01866 822549","fish","seawater","medium","199100","734000","15b - linnhe, firth of lorne, sound of mull and loch sunart","strathclyde","dawnfresh farming ltd","rainbow trout"
"2000422","marine harvest (scotland) ltd","s","02-jun-15","overnig","02-jun-15","nr819409","atlantic salmon","grower fish (salmon only)","20 months","4.5 kg","05-jun-15","unknown","hole in net - hol","09-jun-15","16,000","0","hole in net - hol","fs1176","23-mar-10","eilean grianain","nr816412","argyll and bute","yes","marine harvest (scotland) ltd","the red shed","carradale argyll","pa28 6sb","01397 715032","fish","seawater","low","181600","641200","19c - e kintyre","strathclyde","mowi scotland ltd","wrasse, lumpsucker, atlantic salmon"
"2000512","mowi scotland ltd","s","24-feb-20","unknown","24-feb-20","nr816412","atlantic salmon","grower fish (salmon only)","6 months s","1.5 kg","19-mar-20","0","equipment damage - eqd","23-mar-20","0","n/a","equipment damage - eqd","fs1176","23-mar-10","eilean grianain","nr816412","argyll and bute","yes","marine harvest (scotland) ltd","the red shed","carradale argyll","pa28 6sb","01397 715032","fish","seawater","low","181600","641200","19c - e kintyre","strathclyde","mowi scotland ltd","lumpsucker, atlantic salmon, wrasse"
"2000519","mowi scotland ltd","s","20-aug-20","10:00","20-aug-20","nr81634150","atlantic salmon","grower fish (salmon only)","13mths at ","4.1kg","20-aug-20","tbc","weather - wth","09-sep-20","48834","0","mooring failure - moo","fs1176","23-mar-10","eilean grianain","nr816412","argyll and bute","yes","marine harvest (scotland) ltd","the red shed","carradale argyll","pa28 6sb","01397 715032","fish","seawater","low","181600","641200","19c - e kintyre","strathclyde","mowi scotland ltd","lumpsucker, atlantic salmon, wrasse"
"2000445","marine harvest (scotland) ltd","s","11-sep-16","overnig","12-sep-16","nf759032","atlantic salmon","grower fish (salmon only)","q 1","850g","14-sep-16","none","net under water - nuw","07-oct-16","0","0","weather - wth","fs1261","23-feb-12","hellisay","nf759032","western isles","yes","sound of hellisay salmon farm","ardveenish north bay","isle of barra western isles","hs9 5ya","01871 890701","fish","seawater","low","75900","803200","7c - barra","western isles","mowi scotland ltd","atlantic salmon, wrasse, lumpsucker"
"2000259","dawnfresh farming ltd","s","13-feb-10",NA,NA,NA,"rainbow trout","fish weighing more than 5 grams","24 months","4-5 kg","13-feb-10","unknown","unknown - unk","25-feb-10","0","12 by fishermen","no actual escape of fish - nes","fs0040","01-jan-93","inverawe (west) etive 1","nn017329","argyll and bute","no","n/a",NA,NA,NA,NA,"fish","seawater","low","201700","732900",NA,"strathclyde","dawnfresh farming ltd","rainbow trout"
"2000345","david m brien","f","01-feb-00",NA,NA,NA,"rainbow trout","fish weighing more than 5 grams","unknown","500 g",NA,"4000","flooding - fld",NA,"4000",NA,"flooding - fld","fs0052","17-aug-73","college mill","no067259","perth and kinross","yes","college mill trout farm","almondbank","perth","ph1 3jy","01738 583706","fish","freshwater","medium","306700","725900","not in a management area","tayside","college mill trout farm","brown trout and sea trout, rainbow trout"
"2000180","loch duart ltd","s","08-nov-07","15:00","08-nov-07",NA,"atlantic salmon","grower fish (salmon only)","7 months","1 kg","09-nov-07","14000","weather - wth","16-nov-07","10,400","0","weather - wth","fs0065","22-aug-85","loch laxford","nc190497","highland","yes","badcall salmon house","scourie, lairg","sutherland","iv27 4th","01971 502451","fish","seawater","low","219000","949700","9b - laxford","highland","loch duart ltd","atlantic salmon, wrasse, lumpsucker"
"2000136","hebridean smolts ltd","f","08-dec-06","14:30",NA,"nf752265","atlantic salmon","salmon fresh water stages","10 months","60 g","08-dec-06","5,000","equipment damage - eqd","10-jan-07","5,000","0","equipment damage - eqd","fs0145","01-jan-83","mingarry hatchery","nf752265","western isles","yes","mingarry","milton, bornish","south uist","hs8 5ry","01870 610358","fish","freshwater","high","75200","826500","not in a management area","western isles","hebridean smolts ltd","brown trout and sea trout, atlantic salmon"
"2000451","marine harvest (scotland) ltd","s","02-mar-17","10:00","02-mar-17","nm774078","lumpsucker","fish weighing more than 5 grams","8 months","18g","02-mar-17","estimated <300","human error - hum","05-apr-17","283","0","human error - hum","fs0629","07-jul-99","poll na gille","nm776081","argyll and bute","yes","craobh haven","loch melfort","argyll","pa31 8ua","01397 715032","fish","seawater","medium","177600","708100","16d - seil sound to loch craignish","strathclyde","mowi scotland ltd","lumpsucker, atlantic salmon, wrasse"
"2000454","marine harvest (scotland) ltd","s","19-jun-17","08:15","19-jun-17","nm774078","atlantic salmon","grower fish (salmon only)",NA,"2kg","19-jun-17","0","human error - hum","18-jul-17","0","n/a","human error - hum","fs0629","07-jul-99","poll na gille","nm776081","argyll and bute","yes","craobh haven","loch melfort","argyll","pa31 8ua","01397 715032","fish","seawater","medium","177600","708100","16d - seil sound to loch craignish","strathclyde","mowi scotland ltd","atlantic salmon, wrasse, lumpsucker"
"2000261","the scottish salmon company","f","22-apr-10",NA,NA,"ng047896","atlantic salmon","salmon fresh water stages","12 months","75 g","23-apr-10","unknown","unknown - unk",NA,NA,NA,NA,"fs0149","01-jan-86","loch langavat","ng049889","western isles","yes","isle of harris","n/a","n/a","hs3 3jd","01546 602172","fish","freshwater","low","104900","888900","not in a management area","western isles","the scottish salmon company","atlantic salmon"
"2000518","dawnfresh farming ltd","f","20-jul-20","unknown","20-jul-20","nn 619 242","rainbow trout","fish weighing more than 5 grams","20 months","764g","22-jul-20","unknown","predator - prd","29-jul-20","1601","0","predator - prd","fs0180","01-sep-84","loch earn","nn620240","perth and kinross","yes","ardveich bay","lochearnhead","perthshire","fk19 8pz","01567 830265","fish","freshwater","low","262000","724000","not in a management area","tayside","dawnfresh farming ltd","rainbow trout"
"2000388","drummond fish farms ltd.","f","01-sep-99",NA,NA,NA,"rainbow trout","fish weighing more than 5 grams",NA,"200 g",NA,"unknown","predator - prd",NA,"unknown",NA,"predator - prd","fs0180","01-sep-84","loch earn","nn620240","perth and kinross","yes","ardveich bay","lochearnhead","perthshire","fk19 8pz","01567 830265","fish","freshwater","low","262000","724000","not in a management area","tayside","dawnfresh farming ltd","rainbow trout"
"2000314","dawnfresh farming ltd","f","08-may-13",NA,"10-may-13","nn620240","rainbow trout","fish weighing more than 5 grams",NA,"200g","10-may-13","unknown","inappropriate equipment - eqi","04-jun-13","7172","0","inappropriate equipment - eqi","fs0180","01-sep-84","loch earn","nn620240","perth and kinross","yes","ardveich bay","lochearnhead","perthshire","fk19 8pz","01567 830265","fish","freshwater","low","262000","724000","not in a management area","tayside","dawnfresh farming ltd","rainbow trout"
"2000107","marine harvest (scotland) ltd","s","27-apr-03","03:00",NA,"ng831836","atlantic salmon","grower fish (salmon only)","15 months ","2.1 kg","28-apr-03","16,000","equipment damage - eqd","23-may-03","16, 000","0","equipment damage - eqd","fs0206","05-nov-87","loch ewe poolewe","ng831836","highland","no","n/a",NA,NA,NA,NA,"fish","seawater",NA,"183100","883600",NA,"highland","mowi scotland ltd","atlantic salmon"
"2000208","marine harvest (scotland) ltd","s","13-oct-08",NA,"13-oct-08","ng886236","atlantic salmon","grower fish (salmon only)","18 months","4.9 kg","13-oct-08","7424","hole in net - hol","05-nov-08","7424","0","hole in net - hol","fs0248","10-apr-81","loch duich","ng893231","highland","yes","letterfearn","glenshiel","kyle, ross-shire","iv40 8ht","01599 555349","fish","seawater","medium","189300","823100","14a - carron, kishorn, alsh, duich","highland","mowi scotland ltd","atlantic salmon, lumpsucker, wrasse"
"2000284","dawnfresh farming ltd","f","19-jun-11",NA,NA,NA,"rainbow trout","fish weighing more than 5 grams","9 months","120g","20-jun-11","not known","predator - prd","18-jul-11","1,439","0","predator - prd","fs0260","11-dec-85","braevallich farm","nm955080","argyll and bute","yes","braevallich farm","by dalmally","argyll","pa33 1bu","01866 844339","fish","freshwater","low","195500","708000","not in a management area","strathclyde","dawnfresh farming ltd","rainbow trout"
"2000348","scottish sea farms ltd","s","28-may-13","11:00","28-may-13",NA,"atlantic salmon","grower fish (salmon only)","14 months ","4kg","28-may-13","1","human error - hum","25-jul-13","1","0","human error - hum","fs0299","01-jan-87","dunstaffnage","nm867341","argyll and bute","yes","south shian","connel","oban, argyll","pa37 1sb","07799 608411","fish","seawater","medium","186700","734100","15b - linnhe, firth of lorne, sound of mull and loch sunart","strathclyde","scottish sea farms ltd","atlantic salmon, wrasse, lumpsucker"
"2000389","mainland salmon ltd","s","30-sep-99",NA,NA,NA,"atlantic salmon","grower fish (salmon only)",NA,"2.5 kg",NA,"6900","predator - prd",NA,"6900",NA,"predator - prd","fs0366","20-jul-87","ore bay","nd316942","orkney","no","n/a",NA,NA,NA,NA,"fish","seawater",NA,"331600","994200",NA,"orkney","cooke aquaculture scotland ltd","atlantic salmon"
"2000150","mainstream scotland ltd","s","01-mar-07","16:00","01-mar-07","hy469139","rainbow trout","fish weighing more than 5 grams","10 months","2.1 kg","13-mar-07","not known","hole in net - hol","13-mar-07","5,727","0","hole in net - hol","fs0390","01-nov-87","carness bay","hy469139","orkney","yes","crowness point","hatston","kirkwall, orkney","kw15 1gp","01856 876101","fish","seawater","low","346900","1013900","8b - central orkney","orkney","cooke aquaculture scotland ltd","lumpsucker, atlantic salmon"
"2000244","dawnfresh farming ltd","f","11-aug-09",NA,"03-sep-09","nn762442","rainbow trout","fish weighing more than 5 grams","8 months","190 g","11-aug-09","unknown","predator - prd","03-sep-09","197","44","predator - prd","fs0432","01-jul-80","loch tay","nn762442","perth and kinross","yes","loch tay fish farm","remony estate","acharn, perthshire","ph15 2hp","01852 200286","fish","freshwater","low","276200","744200","not in a management area","tayside","kames fish farming ltd","rainbow trout"
"2000132","kames fish farming ltd","f","15-may-03",NA,NA,"nn762442","rainbow trout","fish weighing more than 5 grams",NA,NA,"13-jun-03","unknown","no actual escape of fish - nes","13-jun-03","0","0","no actual escape of fish - nes","fs0432","01-jul-80","loch tay","nn762442","perth and kinross","yes","loch tay fish farm","remony estate","acharn, perthshire","ph15 2hp","01852 200286","fish","freshwater","low","276200","744200","not in a management area","tayside","kames fish farming ltd","rainbow trout"
"2000034","pan fish scotland ltd","s","05-apr-06","09:00",NA,NA,"atlantic salmon","grower fish (salmon only)","19 months","4.8 kg","05-apr-06","unknown","hole in net - hol","02-may-06","5500","0","unknown - unk","fs0464","01-sep-85","ardmaddy","nm774136","argyll and bute","no","n/a",NA,NA,NA,NA,"fish","seawater","medium","177400","713600","16d - seil sound to loch craignish","strathclyde","mowi scotland ltd","atlantic salmon, wrasse, lumpsucker"
"2000384","cro lax ltd.","s","01-apr-99",NA,NA,NA,"atlantic salmon","grower fish (salmon only)",NA,"100 g",NA,"3000","unknown - unk",NA,"6000",NA,"unknown - unk","fs0515","01-jan-89","north papa","hu365383","shetland","yes","gremista","lerwick","shetland","ze1 0px","01595 741817","fish","seawater","medium","436500","1138300","3a - sw shetland mainland","shetland","grieg seafood shetland ltd","lumpsucker, atlantic salmon"
"2000379","stolt seafarm ltd.","s","09-jan-99",NA,NA,NA,"atlantic salmon","grower fish (salmon only)","1997 s1","6.3 kg",NA,"20000","hole in net - hol",NA,"20000",NA,"hole in net - hol","fs0557","15-oct-85","lochmaddy","nf926689","western isles","no","n/a",NA,NA,NA,NA,"fish","seawater",NA,"92600","868900",NA,"western isles","mowi scotland ltd","atlantic salmon"
"2000074","pan fish scotland ltd.","s","11-jan-05",NA,"12-jan-05","ng876365","atlantic salmon","grower fish (salmon only)","2 months","150-200g","13-jan-05","80,000","weather - wth","24-jan-05","80,000","0","weather - wth","fs0570","17-oct-85","strome","ng876365","highland","yes","dunosdale","lochcarron","ross-shire","iv54 8yh","01546 602172","fish","seawater","medium","187600","836500","14a - carron, kishorn, alsh, duich","highland","the scottish salmon company","wrasse, lumpsucker, atlantic salmon"
"2000140","pan fish scotland ltd","s","19-jan-07","18:00",NA,"nr918698","atlantic salmon","grower fish (salmon only)","16 months","2 kg","22-jan-07","not known","no actual escape of fish - nes","31-jan-07","0","n/a","no actual escape of fish - nes","fs0590","17-aug-89","glenan bay","nr918695","argyll and bute","yes","portavadie fish farm","millhouse tighnabruaich","argyll","pa21 2da","01546 602172","fish","seawater","medium","191800","669500","19a - fyne","strathclyde","the scottish salmon company","wrasse, atlantic salmon, lumpsucker"
"2000303","the scottish salmon company","s","29-sep-11",NA,NA,"ng787558","atlantic salmon","grower fish (salmon only)","29 months","3.9 kg","30-sep-11","20","human error - hum","20-oct-11","20","0","human error - hum","fs0594","17-apr-89","aird","ng789560","highland","yes","aird","sheildaig","strath carron","iv54 8xh","01546 602172","fish","seawater","medium","178900","856000","11a - torridon","highland","the scottish salmon company","atlantic salmon, lumpsucker, wrasse"
"2000526","the scottish salmon company","s","11-nov-20","09:00","11-nov-20",NA,"atlantic salmon","grower fish (salmon only)","11 months ","1.4 kg","13-nov-20","0","hole in net - hol",NA,NA,NA,NA,"fs0594","17-apr-89","aird","ng789560","highland","yes","aird","sheildaig","strath carron","iv54 8xh","01546 602172","fish","seawater","medium","178900","856000","11a - torridon","highland","the scottish salmon company","atlantic salmon, lumpsucker, wrasse"
"2000371","highland fish farms","s","10-aug-97",NA,NA,NA,"atlantic salmon","grower fish (salmon only)","unknown","unknown",NA,"50000","vandalism - van",NA,"50000",NA,"vandalism - van","fs0594","17-apr-89","aird","ng789560","highland","yes","aird","sheildaig","strath carron","iv54 8xh","01546 602172","fish","seawater","medium","178900","856000","11a - torridon","highland","the scottish salmon company","atlantic salmon, lumpsucker, wrasse"
"2000459","marine harvest (scotland) ltd","s","28-sep-17",NA,"28-sep-17","nm524622","atlantic salmon","grower fish (salmon only)","2016 q4","4.1kg","13-oct-17","0","predator - prd","13-oct-17","0","n/a","predator - prd","fs0599","04-sep-90","maclean's nose","nm524622","highland","yes","kilchoan pier","kilchoan","acharacle","ph36 4lh","07917 064058","fish","seawater","medium","152400","762200","15b - linnhe, firth of lorne, sound of mull and loch sunart","highland","mowi scotland ltd","atlantic salmon, wrasse, lumpsucker"
"2000523","mowi scotland ltd","s","12-aug-20","08:00",NA,"ng53435 34","atlantic salmon","grower fish (salmon only)","4 months p","600g","28-oct-20","0","predator - prd","30-oct-20","0",NA,"predator - prd","fs0602","11-nov-90","sconser","ng533343","highland","yes","sconser","loch sligachan","isle of skye","iv48 8td","01478 650439","fish","seawater","high","153300","834300","11b - sound of raasay, ainort, scalpay","highland","mowi scotland ltd","atlantic salmon, wrasse, lumpsucker"
