"Site.Name","Escape.ID","Operator.at.Time.of.Escape","Escape.Water.Type","Escape.Start.Date","Escape.Start.Time","Escaped.Species","Stage","Age","Average.Weight","Initial.Escape.Reason","Final.Number.Escaped","Final.Number.Recovered","Marine.Scotland.Site.ID","Date.Registered","Local.Authority","Producing.in.Last.3.Years","Site.Post.Code","Health.Surveillance","MS.Management.Area","Species","Total.number.escaped","year","month","c2","c3","c4","c5","c6","c7"
"loch tay",2000356,"kames fish farming ltd","f",2013-06-03,"NA","rainbow trout","fish weighing more than 5 grams",12,199,"predator - prd",270,0,"fs0432",1980-07-01,"perth and kinross","yes","ph15 2hp","low","not in a management area","rainbow trout",270,2013,6,0.488,0.045,0.372344,0.018033389,0.106990566,0.06101169
"loch tay",2000356,"kames fish farming ltd","f",2013-06-03,"NA","rainbow trout","fish weighing more than 5 grams",12,199,"predator - prd",270,0,"fs0432",1980-07-01,"perth and kinross","yes","ph15 2hp","low","not in a management area","rainbow trout",270,2006,4,0.509,0.033,0.313035,0.017602154,0.092879245,0.056235032
"loch tay",2000356,"kames fish farming ltd","f",2013-06-03,"NA","rainbow trout","fish weighing more than 5 grams",12,199,"predator - prd",270,0,"fs0432",1980-07-01,"perth and kinross","yes","ph15 2hp","low","not in a management area","rainbow trout",270,2007,5,2.193,0.657,1.875015,0.019494869,0.082200578,0.223018117
"loch tay",2000356,"kames fish farming ltd","f",2013-06-03,"NA","rainbow trout","fish weighing more than 5 grams",12,199,"predator - prd",270,0,"fs0432",1980-07-01,"perth and kinross","yes","ph15 2hp","low","not in a management area","rainbow trout",270,2009,8,1.145,0.193,0.791195,0.018294787,0.11272033,0.150012309
"loch tay",2000356,"kames fish farming ltd","f",2013-06-03,"NA","rainbow trout","fish weighing more than 5 grams",12,199,"predator - prd",270,0,"fs0432",1980-07-01,"perth and kinross","yes","ph15 2hp","low","not in a management area","rainbow trout",270,2006,4,2.061,0.691,1.764216,0.017572247,0.074409698,0.189574789
"loch tay",2000166,"kames fish farming ltd","f",2007-07-05,"12:00","rainbow trout","fish weighing more than 5 grams",9,15,"transfer pipe failure - trp",1000,200,"fs0432",1980-07-01,"perth and kinross","yes","ph15 2hp","low","not in a management area","rainbow trout",800,2012,1,0.955,0.263,0.835625,0.017305533,0.079268614,0.09222831
"loch tay",2000166,"kames fish farming ltd","f",2007-07-05,"12:00","rainbow trout","fish weighing more than 5 grams",9,15,"transfer pipe failure - trp",1000,200,"fs0432",1980-07-01,"perth and kinross","yes","ph15 2hp","low","not in a management area","rainbow trout",800,2007,7,2.249,0.624,1.374139,0.018167677,0.090128958,0.243559131
"loch tay",2000166,"kames fish farming ltd","f",2007-07-05,"12:00","rainbow trout","fish weighing more than 5 grams",9,15,"transfer pipe failure - trp",1000,200,"fs0432",1980-07-01,"perth and kinross","yes","ph15 2hp","low","not in a management area","rainbow trout",800,2003,5,1.066,0.341,0.699296,0.016827267,0.089941972,0.113816008
"loch tay",2000166,"kames fish farming ltd","f",2007-07-05,"12:00","rainbow trout","fish weighing more than 5 grams",9,15,"transfer pipe failure - trp",1000,200,"fs0432",1980-07-01,"perth and kinross","yes","ph15 2hp","low","not in a management area","rainbow trout",800,2013,6,0.488,0.045,0.372344,0.018033389,0.106990566,0.06101169
"loch tay",2000166,"kames fish farming ltd","f",2007-07-05,"12:00","rainbow trout","fish weighing more than 5 grams",9,15,"transfer pipe failure - trp",1000,200,"fs0432",1980-07-01,"perth and kinross","yes","ph15 2hp","low","not in a management area","rainbow trout",800,2006,4,0.509,0.033,0.313035,0.017602154,0.092879245,0.056235032
"loch tay",2000166,"kames fish farming ltd","f",2007-07-05,"12:00","rainbow trout","fish weighing more than 5 grams",9,15,"transfer pipe failure - trp",1000,200,"fs0432",1980-07-01,"perth and kinross","yes","ph15 2hp","low","not in a management area","rainbow trout",800,2007,5,2.193,0.657,1.875015,0.019494869,0.082200578,0.223018117
"loch tay",2000166,"kames fish farming ltd","f",2007-07-05,"12:00","rainbow trout","fish weighing more than 5 grams",9,15,"transfer pipe failure - trp",1000,200,"fs0432",1980-07-01,"perth and kinross","yes","ph15 2hp","low","not in a management area","rainbow trout",800,2009,8,1.145,0.193,0.791195,0.018294787,0.11272033,0.150012309
"loch tay",2000166,"kames fish farming ltd","f",2007-07-05,"12:00","rainbow trout","fish weighing more than 5 grams",9,15,"transfer pipe failure - trp",1000,200,"fs0432",1980-07-01,"perth and kinross","yes","ph15 2hp","low","not in a management area","rainbow trout",800,2006,4,2.061,0.691,1.764216,0.017572247,0.074409698,0.189574789
"lochmaddy",2000102,"stolt sea farm ltd.","s",2003-08-27,"16:00","atlantic salmon","grower fish (salmon only)",9,1100,"equipment damage - eqd",500,0,"fs0853",1995-06-13,"western isles","yes","hs6 5aa","low","5c - e north uist","wrasse, atlantic salmon, lumpsucker",500,1999,1,0.588,0.048,0.419244,0.019732654,0.097321297,0.068827723
"lochmaddy",2000102,"stolt sea farm ltd.","s",2003-08-27,"16:00","atlantic salmon","grower fish (salmon only)",9,1100,"equipment damage - eqd",500,0,"fs0853",1995-06-13,"western isles","yes","hs6 5aa","low","5c - e north uist","wrasse, atlantic salmon, lumpsucker",500,2012,1,1.241,0.501,0.945642,0.018409606,0.044525692,0.078102705
"lochmaddy",2000102,"stolt sea farm ltd.","s",2003-08-27,"16:00","atlantic salmon","grower fish (salmon only)",9,1100,"equipment damage - eqd",500,0,"fs0853",1995-06-13,"western isles","yes","hs6 5aa","low","5c - e north uist","wrasse, atlantic salmon, lumpsucker",500,2002,2,1.772,0.488,1.173064,0.017858596,0.085513192,0.183174808
"lochmaddy",2000102,"stolt sea farm ltd.","s",2003-08-27,"16:00","atlantic salmon","grower fish (salmon only)",9,1100,"equipment damage - eqd",500,0,"fs0853",1995-06-13,"western isles","yes","hs6 5aa","low","5c - e north uist","wrasse, atlantic salmon, lumpsucker",500,2003,8,1.569,0.381,1.134387,0.018800906,0.116864679,0.212859302
"lochmaddy",2000297,"loch duart ltd","s",2012-01-17,"14:00","atlantic salmon","grower fish (salmon only)",24,2000,"equipment damage - eqd",20,0,"fs0853",1995-06-13,"western isles","yes","hs6 5aa","low","5c - e north uist","lumpsucker, wrasse, atlantic salmon",20,1999,1,0.588,0.048,0.419244,0.019732654,0.097321297,0.068827723
"lochmaddy",2000297,"loch duart ltd","s",2012-01-17,"14:00","atlantic salmon","grower fish (salmon only)",24,2000,"equipment damage - eqd",20,0,"fs0853",1995-06-13,"western isles","yes","hs6 5aa","low","5c - e north uist","lumpsucker, wrasse, atlantic salmon",20,2012,1,1.241,0.501,0.945642,0.018409606,0.044525692,0.078102705
"lochmaddy",2000297,"loch duart ltd","s",2012-01-17,"14:00","atlantic salmon","grower fish (salmon only)",24,2000,"equipment damage - eqd",20,0,"fs0853",1995-06-13,"western isles","yes","hs6 5aa","low","5c - e north uist","lumpsucker, wrasse, atlantic salmon",20,2002,2,1.772,0.488,1.173064,0.017858596,0.085513192,0.183174808
"lochmaddy",2000297,"loch duart ltd","s",2012-01-17,"14:00","atlantic salmon","grower fish (salmon only)",24,2000,"equipment damage - eqd",20,0,"fs0853",1995-06-13,"western isles","yes","hs6 5aa","low","5c - e north uist","lumpsucker, wrasse, atlantic salmon",20,2003,8,1.569,0.381,1.134387,0.018800906,0.116864679,0.212859302
"lochmaddy",2000352,"stolt sea farms ltd.","s",2002-02-28,NA,"atlantic salmon","grower fish (salmon only)",15,3000,"predator - prd",3000,0,"fs0853",1995-06-13,"western isles","yes","hs6 5aa","low","5c - e north uist","wrasse, atlantic salmon, lumpsucker",3000,1999,1,0.588,0.048,0.419244,0.019732654,0.097321297,0.068827723
"lochmaddy",2000352,"stolt sea farms ltd.","s",2002-02-28,NA,"atlantic salmon","grower fish (salmon only)",15,3000,"predator - prd",3000,0,"fs0853",1995-06-13,"western isles","yes","hs6 5aa","low","5c - e north uist","wrasse, atlantic salmon, lumpsucker",3000,2012,1,1.241,0.501,0.945642,0.018409606,0.044525692,0.078102705
"lochmaddy",2000352,"stolt sea farms ltd.","s",2002-02-28,NA,"atlantic salmon","grower fish (salmon only)",15,3000,"predator - prd",3000,0,"fs0853",1995-06-13,"western isles","yes","hs6 5aa","low","5c - e north uist","wrasse, atlantic salmon, lumpsucker",3000,2002,2,1.772,0.488,1.173064,0.017858596,0.085513192,0.183174808
"lochmaddy",2000352,"stolt sea farms ltd.","s",2002-02-28,NA,"atlantic salmon","grower fish (salmon only)",15,3000,"predator - prd",3000,0,"fs0853",1995-06-13,"western isles","yes","hs6 5aa","low","5c - e north uist","wrasse, atlantic salmon, lumpsucker",3000,2003,8,1.569,0.381,1.134387,0.018800906,0.116864679,0.212859302
"lochmaddy",2000379,"stolt seafarm ltd.","s",1999-01-09,NA,"atlantic salmon","grower fish (salmon only)",15,6300,"hole in net - hol",20000,0,"fs0557",1985-10-15,"western isles","no",NA,NA,NA,"atlantic salmon",20000,1999,1,0.588,0.048,0.419244,0.019732654,0.097321297,0.068827723
"lochmaddy",2000379,"stolt seafarm ltd.","s",1999-01-09,NA,"atlantic salmon","grower fish (salmon only)",15,6300,"hole in net - hol",20000,0,"fs0557",1985-10-15,"western isles","no",NA,NA,NA,"atlantic salmon",20000,2012,1,1.241,0.501,0.945642,0.018409606,0.044525692,0.078102705
"lochmaddy",2000379,"stolt seafarm ltd.","s",1999-01-09,NA,"atlantic salmon","grower fish (salmon only)",15,6300,"hole in net - hol",20000,0,"fs0557",1985-10-15,"western isles","no",NA,NA,NA,"atlantic salmon",20000,2002,2,1.772,0.488,1.173064,0.017858596,0.085513192,0.183174808
"lochmaddy",2000379,"stolt seafarm ltd.","s",1999-01-09,NA,"atlantic salmon","grower fish (salmon only)",15,6300,"hole in net - hol",20000,0,"fs0557",1985-10-15,"western isles","no",NA,NA,NA,"atlantic salmon",20000,2003,8,1.569,0.381,1.134387,0.018800906,0.116864679,0.212859302
"maclean's nose",2000459,"marine harvest (scotland) ltd","s",2017-09-28,NA,"atlantic salmon","grower fish (salmon only)",15,4100,"predator - prd",0,0,"fs0599",1990-09-04,"highland","yes","ph36 4lh","medium","15b - linnhe, firth of lorne, sound of mull and loch sunart","atlantic salmon, wrasse, lumpsucker",0,2020,2,1.459,0.337,1.21097,0.01745146,0.09460578,0.163491513
"maclean's nose",2000459,"marine harvest (scotland) ltd","s",2017-09-28,NA,"atlantic salmon","grower fish (salmon only)",15,4100,"predator - prd",0,0,"fs0599",1990-09-04,"highland","yes","ph36 4lh","medium","15b - linnhe, firth of lorne, sound of mull and loch sunart","atlantic salmon, wrasse, lumpsucker",0,2017,9,2.011,0.413,1.506239,0.01880724,0.144160297,0.327727717
"maclean's nose",2000509,"mowi scotland ltd","s",2020-02-19,"11:30","atlantic salmon","grower fish (salmon only)",13,3000,"hole in net - hol",0,0,"fs0599",1990-09-04,"highland","yes","ph36 4lh","medium","15b - linnhe, firth of lorne, sound of mull and loch sunart","atlantic salmon, lumpsucker, wrasse",0,2020,2,1.459,0.337,1.21097,0.01745146,0.09460578,0.163491513
"maclean's nose",2000509,"mowi scotland ltd","s",2020-02-19,"11:30","atlantic salmon","grower fish (salmon only)",13,3000,"hole in net - hol",0,0,"fs0599",1990-09-04,"highland","yes","ph36 4lh","medium","15b - linnhe, firth of lorne, sound of mull and loch sunart","atlantic salmon, lumpsucker, wrasse",0,2017,9,2.011,0.413,1.506239,0.01880724,0.144160297,0.327727717
"marulaig bay",2000232,"marine harvest (scotland) ltd","s",2009-06-28,"10:00","atlantic salmon","grower fish (salmon only)",15,2900,"human error - hum",10534,0,"fs0865",1995-12-05,"western isles","yes","hs8 5th","medium","7b - south uist","lumpsucker, atlantic salmon, wrasse",10534,2009,6,1.098,0.204,0.707112,0.019097271,0.10718591,0.138658933
"meall mhor loch fyne",2000221,"lighthouse caledonia ltd","s",2009-03-19,NA,"atlantic salmon","grower fish (salmon only)",24,3000,"no actual escape of fish - nes",0,0,"fs0091",1988-09-28,"argyll and bute","yes","pa30 8et","medium","19a - fyne","lumpsucker, atlantic salmon, wrasse",0,2009,3,1.86,0.327,1.34292,0.017422634,0.088511064,0.197036678
"meil bay",2000152,"mainstream scotland ltd","s",2007-03-15,"13:00","rainbow trout","fish weighing more than 5 grams",1,235,"hole in net - hol",0,0,"fs0597",1989-09-11,"orkney","yes","kw15 1gp","medium","8b - central orkney","atlantic salmon, lumpsucker",0,2012,12,0.491,0.068,0.388872,0.017910626,0.103427979,0.059577255
"meil bay",2000152,"mainstream scotland ltd","s",2007-03-15,"13:00","rainbow trout","fish weighing more than 5 grams",1,235,"hole in net - hol",0,0,"fs0597",1989-09-11,"orkney","yes","kw15 1gp","medium","8b - central orkney","atlantic salmon, lumpsucker",0,2007,3,2.566,0.822,1.760276,0.019429231,0.100558949,0.307889669
"meil bay",2000307,"meridian salmon farms ltd","s",2012-12-15,"NA","atlantic salmon","grower fish (salmon only)",9,1153,"weather - wth",25623,0,"fs0597",1989-09-11,"orkney","yes","kw15 1gp","medium","8b - central orkney","atlantic salmon, lumpsucker",25623,2012,12,0.491,0.068,0.388872,0.017910626,0.103427979,0.059577255
"meil bay",2000307,"meridian salmon farms ltd","s",2012-12-15,"NA","atlantic salmon","grower fish (salmon only)",9,1153,"weather - wth",25623,0,"fs0597",1989-09-11,"orkney","yes","kw15 1gp","medium","8b - central orkney","atlantic salmon, lumpsucker",25623,2007,3,2.566,0.822,1.760276,0.019429231,0.100558949,0.307889669
"mingarry hatchery",2000136,"hebridean smolts ltd","f",2006-12-08,"14:30","atlantic salmon","salmon fresh water stages",10,60,"equipment damage - eqd",5000,0,"fs0145",1983-01-01,"western isles","yes","hs8 5ry","high","not in a management area","brown trout and sea trout, atlantic salmon",5000,2006,12,0.683,0.008,0.427558,0.018454112,0.085303537,0.070866475
"mula",2000365,"heogland salmon","s",2000-08-01,NA,"atlantic salmon","grower fish (salmon only)",15,3000,"equipment damage - eqd",20000,0,"fs0896",1997-05-13,"shetland","no",NA,"low",NA,"atlantic salmon, lumpsucker",20000,2000,8,2.291,0.616,1.46624,0.018534243,0.084012392,0.234934341
"ness of copister",2000402,"meridian salmon farms ltd","s",2014-01-19,NA,"atlantic salmon","grower fish (salmon only)",10,1960,"weather - wth",154569,0,"fs1043",2002-07-09,"shetland","yes","ze2 9bn","low","2c - ne shetland mainland","atlantic salmon, lumpsucker",154569,2014,1,1.583,0.235,1.229991,0.018164834,0.125010326,0.226646279
"ness of copister",2000402,"meridian salmon farms ltd","s",2014-01-19,NA,"atlantic salmon","grower fish (salmon only)",10,1960,"weather - wth",154569,0,"fs1043",2002-07-09,"shetland","yes","ze2 9bn","low","2c - ne shetland mainland","atlantic salmon, lumpsucker",154569,2018,12,0.636,0.271,0.500532,0.017752255,0.052824001,0.044886499
"ness of copister",2000482,"cooke aquaculture scotland ltd","s",2018-12-16,NA,"atlantic salmon","broodfish",21,7600,"hole in net - hol",0,0,"fs1043",2002-07-09,"shetland","yes","ze2 9bn","low","2c - ne shetland mainland","lumpsucker, atlantic salmon",0,2014,1,1.583,0.235,1.229991,0.018164834,0.125010326,0.226646279
"ness of copister",2000482,"cooke aquaculture scotland ltd","s",2018-12-16,NA,"atlantic salmon","broodfish",21,7600,"hole in net - hol",0,0,"fs1043",2002-07-09,"shetland","yes","ze2 9bn","low","2c - ne shetland mainland","lumpsucker, atlantic salmon",0,2018,12,0.636,0.271,0.500532,0.017752255,0.052824001,0.044886499
"new farm",2000358,"selcoth fisheries ltd","f",2000-04-01,NA,"rainbow trout","fish weighing more than 5 grams",15,100,"human error - hum",3500,0,"fs0680",1991-08-19,"dumfries and galloway","yes","dg10 9lg","medium","not in a management area","rainbow trout",3500,2000,4,0.61,0.029,0.41358,0.017573081,0.12946488,0.089693156
"north of hoy",2000347,"hydro seafoods gsp","s",2000-04-01,NA,"atlantic salmon","grower fish (salmon only)",15,60,"human error - hum",1000,0,"fs0481",1988-01-01,"shetland","no","ze1 0tq","high","3a - sw shetland mainland","atlantic salmon, lumpsucker, wrasse",1000,2000,4,1.529,0.378,1.236961,0.019434485,0.104978493,0.190227443
"north papa",2000384,"cro lax ltd.","s",1999-04-01,NA,"atlantic salmon","grower fish (salmon only)",15,100,"unknown - unk",6000,0,"fs0515",1989-01-01,"shetland","yes","ze1 0px","medium","3a - sw shetland mainland","lumpsucker, atlantic salmon",6000,1999,4,1.639,0.44,1.250557,0.02061668,0.075002598,0.156719997
"north shore",2000503,"mowi scotland ltd","s",2019-12-12,"11:00","atlantic salmon","grower fish (salmon only)",13,3500,"weather - wth",0,0,"fs1033",2002-02-01,"western isles","yes","hs2 9jt","medium","5a - e lewis","atlantic salmon, wrasse, lumpsucker",0,2019,12,1.677,0.39,1.115205,0.018759593,0.083618298,0.171687723
"north shore",2000503,"mowi scotland ltd","s",2019-12-12,"11:00","atlantic salmon","grower fish (salmon only)",13,3500,"weather - wth",0,0,"fs1033",2002-02-01,"western isles","yes","hs2 9jt","medium","5a - e lewis","atlantic salmon, wrasse, lumpsucker",0,2017,10,1.639,0.55,1.368565,0.018335135,0.077062962,0.156357481
"north shore",2000460,"marine harvest (scotland) ltd","s",2017-10-10,"13:00","atlantic salmon","grower fish (salmon only)",12,3500,"predator - prd",0,0,"fs1033",2002-02-01,"western isles","yes","hs2 9jt","medium","5a - e lewis","atlantic salmon, wrasse, lumpsucker",0,2019,12,1.677,0.39,1.115205,0.018759593,0.083618298,0.171687723
"north shore",2000460,"marine harvest (scotland) ltd","s",2017-10-10,"13:00","atlantic salmon","grower fish (salmon only)",12,3500,"predator - prd",0,0,"fs1033",2002-02-01,"western isles","yes","hs2 9jt","medium","5a - e lewis","atlantic salmon, wrasse, lumpsucker",0,2017,10,1.639,0.55,1.368565,0.018335135,0.077062962,0.156357481
"north voe",2000405,"hjaltland seafarms ltd","s",2014-02-11,NA,"atlantic salmon","grower fish (salmon only)",15,5770,"hole in net - hol",25259,0,"fs0946",1999-03-16,"shetland","yes","ze1 0px","low","2a - vidlin voe, dury voe, w whalsay","lumpsucker, atlantic salmon",25259,2014,2,1.686,0.464,1.043634,0.016975133,0.100848045,0.198649878
"ore bay",2000389,"mainland salmon ltd","s",1999-09-30,NA,"atlantic salmon","grower fish (salmon only)",15,2500,"predator - prd",6900,0,"fs0366",1987-07-20,"orkney","no",NA,NA,NA,"atlantic salmon",6900,1999,9,0.432,0.187,0.283392,0.018514056,0.150864074,0.073171352
"ormsary broodstock unit",2000033,"landcatch ltd","b",2006-04-07,"12:00","atlantic salmon","grower fish (salmon only)",12,100,"screen failure - scr",490,0,"fs0090",1985-10-28,"argyll and bute","yes","pa31 8pe","medium","18a - loch caolisport","atlantic salmon",490,2006,4,1.386,0.282,1.180872,0.018900997,0.062437571,0.112735255
"ormsary smolt unit",2000032,"landcatch natural selection ltd","f",2006-04-08,"10:00","atlantic salmon","grower fish (salmon only)",12,100,"transfer pipe failure - trp",4193,0,"fs0575",1995-01-01,"argyll and bute","yes","pa31 8pe","medium","not in a management area","atlantic salmon",4193,2006,4,2.39,0.621,1.59652,0.018387303,0.095091358,0.271213999
"ormsary smolt unit",2000032,"landcatch natural selection ltd","f",2006-04-08,"10:00","atlantic salmon","grower fish (salmon only)",12,100,"transfer pipe failure - trp",4193,0,"fs0575",1995-01-01,"argyll and bute","yes","pa31 8pe","medium","not in a management area","atlantic salmon",4193,2012,11,1.02,0.195,0.76092,0.017581275,0.059503676,0.07862665
"ormsary smolt unit",2000306,"landcatch natural selection ltd","f",2012-11-09,"10:00","atlantic salmon","salmon fresh water stages",7,51,"transfer pipe failure - trp",0,4869,"fs0575",1995-01-01,"argyll and bute","yes","pa31 8pe","medium","not in a management area","atlantic salmon",0,2006,4,2.39,0.621,1.59652,0.018387303,0.095091358,0.271213999
"ormsary smolt unit",2000306,"landcatch natural selection ltd","f",2012-11-09,"10:00","atlantic salmon","salmon fresh water stages",7,51,"transfer pipe failure - trp",0,4869,"fs0575",1995-01-01,"argyll and bute","yes","pa31 8pe","medium","not in a management area","atlantic salmon",0,2012,11,1.02,0.195,0.76092,0.017581275,0.059503676,0.07862665
"outer bay (loch droighniche) ",2000335,"ardvar salmon ltd.","s",2000-01-18,NA,"atlantic salmon","grower fish (salmon only)",15,1600,"weather - wth",11237,0,"fs0671",1991-09-16,"highland","yes","iv27 4th","low","9c - badcall, chairn bhain, eddrachillis","lumpsucker, atlantic salmon, wrasse",11237,2000,1,1.889,0.673,1.305299,0.019190601,0.065079264,0.159185775
"papa",2000397,"hjaltland seafarms ltd","s",2013-09-23,NA,"atlantic salmon","grower fish (salmon only)",17,3300,"hole in net - hol",0,0,"fs0447",1991-09-05,"shetland","no","ze1 0px","high","3a - sw shetland mainland","atlantic salmon, lumpsucker",0,2013,9,1.826,0.48,1.590446,0.018780262,0.085518945,0.190450352
"plocrapol",2000527,"the scottish salmon company","s",2020-12-04,NA,"atlantic salmon","grower fish (salmon only)",13,2600,"hole in net - hol",0,0,"fs1256",2011-10-06,"western isles","yes","n/a","medium","5b - se lewis, e harris","lumpsucker, atlantic salmon, wrasse",0,2020,12,1.754,0.577,1.29796,0.018423138,0.075983504,0.165589251
"poll na gille",2000451,"marine harvest (scotland) ltd","s",2017-03-02,"10:00","lumpsucker","fish weighing more than 5 grams",8,18,"human error - hum",283,0,"fs0629",1999-07-07,"argyll and bute","yes","pa31 8ua","medium","16d - seil sound to loch craignish","lumpsucker, atlantic salmon, wrasse",283,2017,6,1.758,0.503,1.11633,0.016948457,0.094060103,0.195153049
"poll na gille",2000451,"marine harvest (scotland) ltd","s",2017-03-02,"10:00","lumpsucker","fish weighing more than 5 grams",8,18,"human error - hum",283,0,"fs0629",1999-07-07,"argyll and bute","yes","pa31 8ua","medium","16d - seil sound to loch craignish","lumpsucker, atlantic salmon, wrasse",283,2017,3,1.335,0.115,0.8811,0.018217769,0.12849251,0.195858222
"poll na gille",2000454,"marine harvest (scotland) ltd","s",2017-06-19,"08:15","atlantic salmon","grower fish (salmon only)",15,2000,"human error - hum",0,0,"fs0629",1999-07-07,"argyll and bute","yes","pa31 8ua","medium","16d - seil sound to loch craignish","atlantic salmon, wrasse, lumpsucker",0,2017,6,1.758,0.503,1.11633,0.016948457,0.094060103,0.195153049
"poll na gille",2000454,"marine harvest (scotland) ltd","s",2017-06-19,"08:15","atlantic salmon","grower fish (salmon only)",15,2000,"human error - hum",0,0,"fs0629",1999-07-07,"argyll and bute","yes","pa31 8ua","medium","16d - seil sound to loch craignish","atlantic salmon, wrasse, lumpsucker",0,2017,3,1.335,0.115,0.8811,0.018217769,0.12849251,0.195858222
"portnalong hatchery",2000385,"marine harvest mcconnell","f",1999-06-06,NA,"atlantic salmon","grower fish (salmon only)",15,3172,"weather - wth",20000,0,"fs0224",1984-01-01,"highland","no",NA,NA,NA,"atlantic salmon",20000,1999,6,1.467,0.277,1.255752,0.018053545,0.093666162,0.163892811
"portree",2000039,"pan fish scotland ltd","s",2006-04-17,"14:00","atlantic salmon","grower fish (salmon only)",13,2200,"no actual escape of fish - nes",0,0,"fs0708",1991-10-16,"highland","yes","iv51 9bd","high","11b - sound of raasay, ainort, scalpay","lumpsucker, wrasse, atlantic salmon",0,2006,4,1.899,0.297,1.600857,0.01655145,0.126130204,0.270952462
"puldrite",2000354,"orkney sea farms ltd","s",2002-03-30,NA,"atlantic salmon","grower fish (salmon only)",15,1650,"equipment damage - eqd",20000,0,"fs0813",1999-01-15,"orkney","yes","kw15 1sd","medium","8b - central orkney","atlantic salmon",20000,2001,11,1.445,0.208,0.932025,0.018008012,0.11816643,0.196772068
"puldrite",2000354,"orkney sea farms ltd","s",2002-03-30,NA,"atlantic salmon","grower fish (salmon only)",15,1650,"equipment damage - eqd",20000,0,"fs0813",1999-01-15,"orkney","yes","kw15 1sd","medium","8b - central orkney","atlantic salmon",20000,2002,3,2.091,0.598,1.580796,0.018930873,0.069808338,0.18555369
"puldrite",2000354,"orkney sea farms ltd","s",2002-03-30,NA,"atlantic salmon","grower fish (salmon only)",15,1650,"equipment damage - eqd",20000,0,"fs0813",1999-01-15,"orkney","yes","kw15 1sd","medium","8b - central orkney","atlantic salmon",20000,2011,2,1.506,0.415,1.251486,0.0176891,0.099518707,0.176514957
"puldrite",2000329,"orkney sea farms ltd","s",2001-11-15,NA,"atlantic salmon","grower fish (salmon only)",15,45,"human error - hum",4500,0,"fs0813",1999-01-15,"orkney","yes","kw15 1sd","medium","8b - central orkney","atlantic salmon",4500,2001,11,1.445,0.208,0.932025,0.018008012,0.11816643,0.196772068
"puldrite",2000329,"orkney sea farms ltd","s",2001-11-15,NA,"atlantic salmon","grower fish (salmon only)",15,45,"human error - hum",4500,0,"fs0813",1999-01-15,"orkney","yes","kw15 1sd","medium","8b - central orkney","atlantic salmon",4500,2002,3,2.091,0.598,1.580796,0.018930873,0.069808338,0.18555369
"puldrite",2000329,"orkney sea farms ltd","s",2001-11-15,NA,"atlantic salmon","grower fish (salmon only)",15,45,"human error - hum",4500,0,"fs0813",1999-01-15,"orkney","yes","kw15 1sd","medium","8b - central orkney","atlantic salmon",4500,2011,2,1.506,0.415,1.251486,0.0176891,0.099518707,0.176514957
"puldrite",2000279,"scottish sea farms ltd","s",2011-02-21,NA,"atlantic salmon","grower fish (salmon only)",22,5500,"no actual escape of fish - nes",0,0,"fs0813",1999-01-15,"orkney","yes","kw15 1sd","medium","8b - central orkney","atlantic salmon",0,2001,11,1.445,0.208,0.932025,0.018008012,0.11816643,0.196772068
"puldrite",2000279,"scottish sea farms ltd","s",2011-02-21,NA,"atlantic salmon","grower fish (salmon only)",22,5500,"no actual escape of fish - nes",0,0,"fs0813",1999-01-15,"orkney","yes","kw15 1sd","medium","8b - central orkney","atlantic salmon",0,2002,3,2.091,0.598,1.580796,0.018930873,0.069808338,0.18555369
"puldrite",2000279,"scottish sea farms ltd","s",2011-02-21,NA,"atlantic salmon","grower fish (salmon only)",22,5500,"no actual escape of fish - nes",0,0,"fs0813",1999-01-15,"orkney","yes","kw15 1sd","medium","8b - central orkney","atlantic salmon",0,2011,2,1.506,0.415,1.251486,0.0176891,0.099518707,0.176514957
"quanterness",2000338,"aquascot sea farms ltd","s",2000-01-29,NA,"atlantic salmon","grower fish (salmon only)",15,1000,"weather - wth",62000,0,"fs0908",1997-10-20,"orkney","yes","kw15 1gp","medium","8b - central orkney","lumpsucker, atlantic salmon",62000,1999,8,0.379,0.132,0.2653,0.016464573,0.10502094,0.046043009
"quanterness",2000338,"aquascot sea farms ltd","s",2000-01-29,NA,"atlantic salmon","grower fish (salmon only)",15,1000,"weather - wth",62000,0,"fs0908",1997-10-20,"orkney","yes","kw15 1gp","medium","8b - central orkney","lumpsucker, atlantic salmon",62000,2000,1,0.96,0.168,0.76416,0.019080482,0.058619516,0.074591999
"quanterness",2000386,"aquascot sea farms ltd.","s",1999-08-01,NA,"atlantic salmon","grower fish (salmon only)",15,155,"predator - prd",50000,0,"fs0908",1997-10-20,"orkney","yes","kw15 1gp","medium","8b - central orkney","lumpsucker, atlantic salmon",50000,1999,8,0.379,0.132,0.2653,0.016464573,0.10502094,0.046043009
"quanterness",2000386,"aquascot sea farms ltd.","s",1999-08-01,NA,"atlantic salmon","grower fish (salmon only)",15,155,"predator - prd",50000,0,"fs0908",1997-10-20,"orkney","yes","kw15 1gp","medium","8b - central orkney","lumpsucker, atlantic salmon",50000,2000,1,0.96,0.168,0.76416,0.019080482,0.058619516,0.074591999
"quarry point",2000412,"the scottish salmon company","s",2014-11-02,"14:30","atlantic salmon","grower fish (salmon only)",12,2890,"hole in net - hol",2090,0,"fs0698",1991-08-07,"argyll and bute","yes","pa32 8ya","medium","19a - fyne","wrasse, atlantic salmon, lumpsucker",2090,2014,11,1.309,0.209,1.023638,0.017015339,0.114482217,0.172130301
